"","X","cement","slag","ash","water","superplastic","coarseagg","fineagg","age","strength"
"17",0.0155339805825243,0.0858447488584475,0.582637729549249,0,0.560702875399361,0,0.715116279069767,0.53411941796287,0.244505494505494,0.461318051575931
"18",0.016504854368932,0.547945205479452,0.105731775180857,0,0.848242811501597,0,0.380813953488372,0.190667335674862,1,0.670362526473153
"19",0.0174757281553398,0.634703196347032,0.264329437952142,0,0.848242811501597,0,0.380813953488372,0,0.244505494505494,0.476267596860596
"20",0.0184466019417476,0.851598173515982,0,0,0.848242811501597,0,0.380813953488372,0,0.491758241758242,0.501930982932603
"21",0.0194174757281553,0.743150684931507,0.132164718976071,0,0.848242811501597,0,0.380813953488372,0,0.491758241758242,0.492213778497571
"22",0.0203883495145631,0.0858447488584475,0.582637729549249,0,0.560702875399361,0,0.715116279069767,0.53411941796287,0.0741758241758242,0.322785598604709
"23",0.0213592233009709,0.0858447488584475,0.582637729549249,0,0.560702875399361,0,0.715116279069767,0.53411941796287,0.00549450549450549,0.0713840787342718
"24",0.0223300970873786,0.0858447488584475,0.582637729549249,0,0.560702875399361,0,0.715116279069767,0.53411941796287,0.491758241758242,0.521739130434783
"25",0.0233009708737864,0.634703196347032,0,0,0.848242811501597,0,0.380813953488372,0.190667335674862,1,0.625264731531083
"26",0.0242718446601942,0.634703196347032,0,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.739010989010989,0.634981935966114
"27",0.0252427184466019,0.634703196347032,0.264329437952142,0,0.848242811501597,0,0.380813953488372,0,0.739010989010989,0.483617789958889
"28",0.0262135922330097,0.547945205479452,0.105731775180857,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.491758241758242,0.620281549769528
"29",0.0271844660194175,0.743150684931507,0.132164718976071,0,0.848242811501597,0,0.380813953488372,0,0.0741758241758242,0.43727419957643
"30",0.0281553398058252,0.851598173515982,0,0,0.848242811501597,0,0.380813953488372,0,0.0164835164835165,0.451850006228977
"31",0.029126213592233,0.461187214611872,0.211463550361714,0,0.848242811501597,0,0.380813953488372,0.190667335674862,1,0.659399526597733
"32",0.0300970873786408,0.374429223744292,0.317195325542571,0,0.848242811501597,0,0.380813953488372,0.190667335674862,1,0.630123333748599
"33",0.0310679611650485,0.220547945205479,0.368391764051197,0,0.560702875399361,0,0.515697674418605,0.58078273958856,0.491758241758242,0.490718823969104
"34",0.0320388349514563,0.851598173515982,0,0,0.848242811501597,0,0.380813953488372,0,0.739010989010989,0.495826585274698
"35",0.0330097087378641,0.200913242009132,0.528658875904285,0,0.848242811501597,0,0.380813953488372,0.190667335674862,1,0.63984053818363
"36",0.0339805825242718,0.309360730593607,0.660823594880356,0,0.848242811501597,0,0.380813953488372,0,0.739010989010989,0.449482994892239
"37",0.0349514563106796,0.309360730593607,0.660823594880356,0,0.848242811501597,0,0.380813953488372,0,0.0741758241758242,0.345708234707861
"38",0.0359223300970874,0.526255707762557,0.396494156928214,0,0.848242811501597,0,0.380813953488372,0,0.244505494505494,0.440887006353557
"39",0.0368932038834951,0.851598173515982,0,0,0.848242811501597,0,0.380813953488372,0,0.244505494505494,0.497072380715087
"40",0.0378640776699029,0.309360730593607,0.660823594880356,0,0.848242811501597,0,0.380813953488372,0,0.491758241758242,0.422573813379843
"41",0.0388349514563107,0.547945205479452,0.105731775180857,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.244505494505494,0.599601345459076
"42",0.0398058252427184,0.743150684931507,0.132164718976071,0,0.848242811501597,0,0.380813953488372,0,1,0.5153855736888
"43",0.0407766990291262,0.309360730593607,0.660823594880356,0,0.848242811501597,0,0.380813953488372,0,1,0.456833187990532
"44",0.041747572815534,0.634703196347032,0,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.491758241758242,0.632490345085337
"45",0.0427184466019417,0.743150684931507,0.132164718976071,0,0.848242811501597,0,0.380813953488372,0,0.244505494505494,0.488476392176405
"46",0.0436893203883495,0.743150684931507,0.132164718976071,0,0.848242811501597,0,0.380813953488372,0,0.0164835164835165,0.407998006727295
"47",0.0446601941747573,0.563926940639269,0,0,0.560702875399361,0,0.715116279069767,0.53411941796287,0.00549450549450549,0.158465180017441
"48",0.045631067961165,0.634703196347032,0.264329437952142,0,0.848242811501597,0,0.380813953488372,0,0.491758241758242,0.478759187741373
"49",0.0466019417475728,0.309360730593607,0.660823594880356,0,0.848242811501597,0,0.380813953488372,0,0.0164835164835165,0.298118848885013
"50",0.0475728155339806,0.634703196347032,0.264329437952142,0,0.848242811501597,0,0.380813953488372,0,0.0164835164835165,0.379843029774511
"51",0.0485436893203883,0.526255707762557,0.396494156928214,0,0.848242811501597,0,0.380813953488372,0,0.491758241758242,0.466550392425564
"52",0.0495145631067961,0.200913242009132,0.528658875904285,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.491758241758242,0.555624766413355
"53",0.0504854368932039,0.309360730593607,0.660823594880356,0,0.848242811501597,0,0.380813953488372,0,0.244505494505494,0.383580416095677
"54",0.0514563106796116,0.461187214611872,0.211463550361714,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.244505494505494,0.583779743366139
"55",0.0524271844660194,0.0858447488584475,0.582637729549249,0,0.560702875399361,0,0.715116279069767,0.53411941796287,0.0164835164835165,0.152734520991653
"56",0.0533980582524272,0.220547945205479,0.368391764051197,0,0.560702875399361,0,0.515697674418605,0.58078273958856,0.0164835164835165,0.153357418711848
"57",0.054368932038835,0.851598173515982,0,0,0.848242811501597,0,0.380813953488372,0,1,0.493334994393921
"58",0.0553398058252427,0.220547945205479,0.368391764051197,0,0.560702875399361,0,0.515697674418605,0.58078273958856,0.00549450549450549,0.0847140899464308
"59",0.0563106796116505,0.461187214611872,0.211463550361714,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.491758241758242,0.60570574311698
"60",0.0572815533980583,0.526255707762557,0.396494156928214,0,0.848242811501597,0,0.380813953488372,0,0.0741758241758242,0.382334620655289
"61",0.058252427184466,0.461187214611872,0.211463550361714,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.739010989010989,0.648436526722312
"62",0.0592233009708738,0.374429223744292,0.317195325542571,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.739010989010989,0.615422947552012
"63",0.0601941747572816,0.474885844748858,0,0,0.560702875399361,0,0.494186046511628,0.643753135975916,0.00549450549450549,0.0939329762053071
"64",0.0611650485436893,0.200913242009132,0.528658875904285,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.739010989010989,0.602092936339853
"65",0.0621359223300971,0.374429223744292,0.317195325542571,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.491758241758242,0.577675345708235
"66",0.0631067961165049,0.547945205479452,0.105731775180857,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.739010989010989,0.656907935716955
"67",0.0640776699029126,0.0858447488584475,0.582637729549249,0,0.560702875399361,0,0.715116279069767,0.53411941796287,0.986263736263736,0.527843528092687
"68",0.0650485436893204,0.526255707762557,0.396494156928214,0,0.848242811501597,0,0.380813953488372,0,0.0164835164835165,0.348199825588638
"69",0.0660194174757282,0.200913242009132,0.528658875904285,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.0741758241758242,0.480004983181762
"70",0.0669902912621359,0.874429223744292,0,0,0.193290734824281,0,0.927325581395349,0.516808830908179,0.0741758241758242,0.86782110377476
"71",0.0679611650485437,0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.00549450549450549,0.399526597732652
"72",0.0689320388349515,0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.00549450549450549,0.329762053070886
"73",0.0699029126213592,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.00549450549450549,0.387068643328765
"74",0.070873786407767,0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.00549450549450549,0.423196711100037
"75",0.0718446601941748,0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.00549450549450549,0.332253643951663
"76",0.0728155339805825,0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.00549450549450549,0.441883642705868
"77",0.0737864077669903,0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.00549450549450549,0.471782733275196
"78",0.0747572815533981,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.00549450549450549,0.387068643328765
"79",0.0757281553398058,0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.00549450549450549,0.321041484988165
"80",0.0766990291262136,0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.00549450549450549,0.485486483119472
"81",0.0776699029126214,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.00549450549450549,0.387068643328765
"82",0.0786407766990291,0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.00549450549450549,0.284913417216893
"83",0.0796116504854369,0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.00549450549450549,0.482994892238694
"84",0.0805825242718447,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.00549450549450549,0.410738756696151
"85",0.0815533980582524,0.506164383561644,0.786867000556483,0,0.495207667731629,0.319875776397516,0.411918604651163,0.165328650275966,0.00549450549450549,0.323533075868942
"86",0.0825242718446602,0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.00549450549450549,0.327270462190108
"87",0.083495145631068,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.00549450549450549,0.410738756696151
"88",0.0844660194174757,0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.00549450549450549,0.274947053693783
"89",0.0854368932038835,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.00549450549450549,0.410738756696151
"90",0.0864077669902913,0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.00549450549450549,0.460570574311698
"91",0.087378640776699,0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.00549450549450549,0.476765915036751
"92",0.0883495145631068,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.00549450549450549,0.410738756696151
"93",0.0893203883495146,0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.00549450549450549,0.271209667372617
"94",0.0902912621359223,0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.0164835164835165,0.546530459698518
"95",0.0912621359223301,0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.0164835164835165,0.504173414725302
"96",0.0922330097087379,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0164835164835165,0.583904322910178
"97",0.0932038834951456,0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.0164835164835165,0.55400523234085
"98",0.0941747572815534,0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.0164835164835165,0.540301482496574
"99",0.0951456310679612,0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.0164835164835165,0.663635231095054
"100",0.0961165048543689,0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.0164835164835165,0.654914663012333
"101",0.0970873786407767,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0164835164835165,0.583904322910178
"102",0.0980582524271845,0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.0164835164835165,0.405755574934596
"103",0.0990291262135922,0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.0164835164835165,0.555251027781238
"104",0.1,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0164835164835165,0.583904322910178
"105",0.100970873786408,0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.0164835164835165,0.387068643328765
"106",0.101941747572816,0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.0164835164835165,0.644948299489224
"107",0.102912621359223,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0164835164835165,0.66737261741622
"108",0.103883495145631,0.506164383561644,0.786867000556483,0,0.495207667731629,0.319875776397516,0.411918604651163,0.165328650275966,0.0164835164835165,0.59137909555251
"109",0.104854368932039,0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.0164835164835165,0.557742618662016
"110",0.105825242718447,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0164835164835165,0.66737261741622
"111",0.106796116504854,0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.0164835164835165,0.444375233586645
"112",0.107766990291262,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0164835164835165,0.66737261741622
"113",0.10873786407767,0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.0164835164835165,0.669864208296998
"114",0.109708737864078,0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.0164835164835165,0.707113491964619
"115",0.110679611650485,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0164835164835165,0.256260122087953
"116",0.111650485436893,0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.0164835164835165,0.408247165815373
"117",0.112621359223301,0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.0741758241758242,0.732029400772393
"118",0.113592233009709,0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.0741758241758242,0.715958639591379
"119",0.114563106796117,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0741758241758242,0.722063037249284
"120",0.115533980582524,0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.0741758241758242,0.740874548399153
"121",0.116504854368932,0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.0741758241758242,0.67733898093933
"122",0.11747572815534,0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.0741758241758242,0.821851252024418
"123",0.118446601941748,0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.0741758241758242,0.804410115858976
"124",0.119417475728155,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0741758241758242,0.722063037249284
"125",0.120388349514563,0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.0741758241758242,0.602591254516009
"126",0.121359223300971,0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.0741758241758242,0.673601594618164
"127",0.122330097087379,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0741758241758242,0.722063037249284
"128",0.123300970873786,0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.0741758241758242,0.662389435654666
"129",0.124271844660194,0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.0741758241758242,0.824342842905195
"130",0.125242718446602,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0741758241758242,0.859225115236078
"131",0.12621359223301,0.506164383561644,0.786867000556483,0,0.495207667731629,0.319875776397516,0.411918604651163,0.165328650275966,0.0741758241758242,0.901582160209294
"132",0.127184466019417,0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.0741758241758242,0.621278186121839
"133",0.128155339805825,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0741758241758242,0.859225115236078
"134",0.129126213592233,0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.0741758241758242,0.814376479382086
"135",0.130097087378641,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0741758241758242,0.859225115236078
"136",0.131067961165049,0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.0741758241758242,0.793197956895478
"137",0.132038834951456,0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.0741758241758242,0.899090569328516
"138",0.133009708737864,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0741758241758242,0.859225115236078
"139",0.133980582524272,0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.0741758241758242,0.592624890992899
"140",0.13495145631068,0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.151098901098901,0.760807275445372
"141",0.135922330097087,0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.151098901098901,0.779494207051202
"142",0.136893203883495,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.151098901098901,0.77201943440887
"143",0.137864077669903,0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.151098901098901,0.779494207051202
"144",0.138834951456311,0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.151098901098901,0.720941821352934
"145",0.139805825242718,0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.151098901098901,0.871683069639965
"146",0.140776699029126,0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.151098901098901,0.834309206428305
"147",0.141747572815534,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.151098901098901,0.77201943440887
"148",0.142718446601942,0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.151098901098901,0.6586520493335
"149",0.14368932038835,0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.151098901098901,0.703500685187492
"150",0.144660194174757,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.151098901098901,0.77201943440887
"151",0.145631067961165,0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.151098901098901,0.794443752335866
"152",0.146601941747573,0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.151098901098901,0.889124205805407
"153",0.147572815533981,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.151098901098901,0.9339728416594
"154",0.148543689320388,0.506164383561644,0.786867000556483,0,0.495207667731629,0.319875776397516,0.411918604651163,0.165328650275966,0.151098901098901,0.970100909430672
"155",0.149514563106796,0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.151098901098901,0.654914663012333
"156",0.150485436893204,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.151098901098901,0.9339728416594
"157",0.151456310679612,0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.151098901098901,0.880279058178647
"158",0.152427184466019,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.151098901098901,0.9339728416594
"159",0.153398058252427,0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.151098901098901,0.864208296997633
"160",0.154368932038835,0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.151098901098901,0.960134545907562
"161",0.155339805825243,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.151098901098901,0.9339728416594
"162",0.15631067961165,0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.151098901098901,0.717079855487729
"163",0.157281553398058,0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.247252747252747,0.779494207051202
"164",0.158252427184466,0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.247252747252747,0.80067272953781
"165",0.159223300970874,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.247252747252747,0.783231593372368
"166",0.160194174757282,0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.247252747252747,0.801918524978199
"167",0.161165048543689,0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.247252747252747,0.749595116481874
"168",0.162135922330097,0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.247252747252747,0.895228603463311
"169",0.163106796116505,0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.247252747252747,0.851750342593746
"170",0.164077669902913,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.247252747252747,0.783231593372368
"171",0.16504854368932,0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.247252747252747,0.688551139902828
"172",0.166019417475728,0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.247252747252747,0.708483866949047
"173",0.166990291262136,0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.247252747252747,0.783231593372368
"174",0.167961165048544,0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.247252747252747,0.81935966114364
"175",0.168932038834951,0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.247252747252747,0.911548523732403
"176",0.169902912621359,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.247252747252747,0.958888750467173
"177",0.170873786407767,0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.247252747252747,0.674847390058552
"178",0.171844660194175,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.247252747252747,0.958888750467173
"179",0.172815533980583,0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.247252747252747,0.927743864457456
"180",0.17378640776699,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.247252747252747,0.958888750467173
"181",0.174757281553398,0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.247252747252747,0.884141024043852
"182",0.175728155339806,0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.247252747252747,1
"183",0.176699029126214,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.247252747252747,0.958888750467173
"184",0.177669902912621,0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.247252747252747,0.815622274822474
"185",0.178640776699029,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.00549450549450549,0.115236078235954
"186",0.179611650485437,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.0357142857142857,0.275569951413978
"187",0.180582524271845,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.0741758241758242,0.281051451351688
"188",0.181553398058252,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.151098901098901,0.337859723433412
"189",0.18252427184466,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.271978021978022,0.478136290021179
